id,X,input,output,out_i,rules
9,15,-2_-3_-2_2_-1,-2_2_-1_-2_2_-1_-2_2_-1_3_-1_-2_2_-1_3_-1_3_-1_3_-1,-1,0101111110111000_001_010000
9,16,-2_-3_-2_2_-1,-2_2_-1_-2_2_-1_-2_2_-1_3_-1_-2_2_-1_3_-1_3_-1_3_-1,3,0101111110111000_001_010000
9,17,-2_-3_-2_2_-1,-2_2_-1_-2_2_-1_-2_2_-1_3_-1_-2_2_-1_3_-1_3_-1_3_-1,-1,0101111110111000_001_010000
9,18,-2_-3_-2_2_-1,-2_2_-1_-2_2_-1_-2_2_-1_3_-1_-2_2_-1_3_-1_3_-1_3_-1,3,0101111110111000_001_010000
9,19,-2_-3_-2_2_-1,-2_2_-1_-2_2_-1_-2_2_-1_3_-1_-2_2_-1_3_-1_3_-1_3_-1,-1,0101111110111000_001_010000
10,0,-2_-3_-2_2_-1,-2_2_-1_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1,-2,0011111110210000_001_010000
10,1,-2_-3_-2_2_-1,-2_2_-1_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1,2,0011111110210000_001_010000
10,2,-2_-3_-2_2_-1,-2_2_-1_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1,-1,0011111110210000_001_010000
10,3,-2_-3_-2_2_-1,-2_2_-1_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1,-2,0011111110210000_001_010000
10,4,-2_-3_-2_2_-1,-2_2_-1_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1,2,0011111110210000_001_010000
10,5,-2_-3_-2_2_-1,-2_2_-1_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1,-1,0011111110210000_001_010000
10,6,-2_-3_-2_2_-1,-2_2_-1_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1,3,0011111110210000_001_010000
10,7,-2_-3_-2_2_-1,-2_2_-1_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1,-1,0011111110210000_001_010000
10,8,-2_-3_-2_2_-1,-2_2_-1_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1,3,0011111110210000_001_010000
10,9,-2_-3_-2_2_-1,-2_2_-1_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1,-1,0011111110210000_001_010000
10,10,-2_-3_-2_2_-1,-2_2_-1_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1,3,0011111110210000_001_010000
10,11,-2_-3_-2_2_-1,-2_2_-1_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1,-1,0011111110210000_001_010000
10,12,-2_-3_-2_2_-1,-2_2_-1_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1,3,0011111110210000_001_010000
10,13,-2_-3_-2_2_-1,-2_2_-1_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1,-1,0011111110210000_001_010000
10,14,-2_-3_-2_2_-1,-2_2_-1_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1,3,0011111110210000_001_010000
10,15,-2_-3_-2_2_-1,-2_2_-1_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1,-1,0011111110210000_001_010000
10,16,-2_-3_-2_2_-1,-2_2_-1_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1,3,0011111110210000_001_010000
10,17,-2_-3_-2_2_-1,-2_2_-1_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1,-1,0011111110210000_001_010000
10,18,-2_-3_-2_2_-1,-2_2_-1_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1,3,0011111110210000_001_010000
10,19,-2_-3_-2_2_-1,-2_2_-1_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1,-1,0011111110210000_001_010000
11,0,-2_-3_-2_2_-1,-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2,-2,0101111120110000_001_010000
11,1,-2_-3_-2_2_-1,-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2,2,0101111120110000_001_010000
11,2,-2_-3_-2_2_-1,-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2,-1,0101111120110000_001_010000
11,3,-2_-3_-2_2_-1,-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2,-2,0101111120110000_001_010000
11,4,-2_-3_-2_2_-1,-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2,2,0101111120110000_001_010000
11,5,-2_-3_-2_2_-1,-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2,-1,0101111120110000_001_010000
11,6,-2_-3_-2_2_-1,-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2,-2,0101111120110000_001_010000
11,7,-2_-3_-2_2_-1,-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2,2,0101111120110000_001_010000
11,8,-2_-3_-2_2_-1,-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2,-1,0101111120110000_001_010000
11,9,-2_-3_-2_2_-1,-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2,-2,0101111120110000_001_010000
11,10,-2_-3_-2_2_-1,-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2,2,0101111120110000_001_010000
11,11,-2_-3_-2_2_-1,-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2,-1,0101111120110000_001_010000
11,12,-2_-3_-2_2_-1,-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2,-2,0101111120110000_001_010000
11,13,-2_-3_-2_2_-1,-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2,2,0101111120110000_001_010000
11,14,-2_-3_-2_2_-1,-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2,-1,0101111120110000_001_010000
11,15,-2_-3_-2_2_-1,-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2,-2,0101111120110000_001_010000
11,16,-2_-3_-2_2_-1,-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2,2,0101111120110000_001_010000
11,17,-2_-3_-2_2_-1,-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2,-1,0101111120110000_001_010000
11,18,-2_-3_-2_2_-1,-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2,-2,0101111120110000_001_010000
11,19,-2_-3_-2_2_-1,-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2,2,0101111120110000_001_010000
12,0,-2_-3_-2_2_-1,-2_-2_-2_-2_2_-1_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,-2,0011111110110010_001_010000
12,1,-2_-3_-2_2_-1,-2_-2_-2_-2_2_-1_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,-2,0011111110110010_001_010000
12,2,-2_-3_-2_2_-1,-2_-2_-2_-2_2_-1_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,-2,0011111110110010_001_010000
12,3,-2_-3_-2_2_-1,-2_-2_-2_-2_2_-1_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,-2,0011111110110010_001_010000
12,4,-2_-3_-2_2_-1,-2_-2_-2_-2_2_-1_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,2,0011111110110010_001_010000
12,5,-2_-3_-2_2_-1,-2_-2_-2_-2_2_-1_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,-1,0011111110110010_001_010000
12,6,-2_-3_-2_2_-1,-2_-2_-2_-2_2_-1_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,-2,0011111110110010_001_010000
12,7,-2_-3_-2_2_-1,-2_-2_-2_-2_2_-1_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,2,0011111110110010_001_010000
12,8,-2_-3_-2_2_-1,-2_-2_-2_-2_2_-1_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,-1,0011111110110010_001_010000
12,9,-2_-3_-2_2_-1,-2_-2_-2_-2_2_-1_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,3,0011111110110010_001_010000
12,10,-2_-3_-2_2_-1,-2_-2_-2_-2_2_-1_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,-1,0011111110110010_001_010000
12,11,-2_-3_-2_2_-1,-2_-2_-2_-2_2_-1_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,3,0011111110110010_001_010000
12,12,-2_-3_-2_2_-1,-2_-2_-2_-2_2_-1_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,-1,0011111110110010_001_010000
12,13,-2_-3_-2_2_-1,-2_-2_-2_-2_2_-1_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,3,0011111110110010_001_010000
12,14,-2_-3_-2_2_-1,-2_-2_-2_-2_2_-1_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,-1,0011111110110010_001_010000
12,15,-2_-3_-2_2_-1,-2_-2_-2_-2_2_-1_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,3,0011111110110010_001_010000
12,16,-2_-3_-2_2_-1,-2_-2_-2_-2_2_-1_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,-1,0011111110110010_001_010000
12,17,-2_-3_-2_2_-1,-2_-2_-2_-2_2_-1_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,3,0011111110110010_001_010000
12,18,-2_-3_-2_2_-1,-2_-2_-2_-2_2_-1_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,-1,0011111110110010_001_010000
12,19,-2_-3_-2_2_-1,-2_-2_-2_-2_2_-1_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,3,0011111110110010_001_010000
13,0,-2_-3_-2_2_-1,1_-3_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1,1,0002111110210000_001_010000
13,1,-2_-3_-2_2_-1,1_-3_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1,-3,0002111110210000_001_010000
13,2,-2_-3_-2_2_-1,1_-3_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1,-2,0002111110210000_001_010000
13,3,-2_-3_-2_2_-1,1_-3_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1,2,0002111110210000_001_010000
13,4,-2_-3_-2_2_-1,1_-3_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1,-1,0002111110210000_001_010000
13,5,-2_-3_-2_2_-1,1_-3_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1,-2,0002111110210000_001_010000
13,6,-2_-3_-2_2_-1,1_-3_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1,2,0002111110210000_001_010000
13,7,-2_-3_-2_2_-1,1_-3_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1,-1,0002111110210000_001_010000
13,8,-2_-3_-2_2_-1,1_-3_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1,-2,0002111110210000_001_010000
13,9,-2_-3_-2_2_-1,1_-3_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1,2,0002111110210000_001_010000
13,10,-2_-3_-2_2_-1,1_-3_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1,-1,0002111110210000_001_010000
13,11,-2_-3_-2_2_-1,1_-3_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1,-2,0002111110210000_001_010000
13,12,-2_-3_-2_2_-1,1_-3_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1,2,0002111110210000_001_010000
13,13,-2_-3_-2_2_-1,1_-3_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1,-1,0002111110210000_001_010000
13,14,-2_-3_-2_2_-1,1_-3_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1,-2,0002111110210000_001_010000
13,15,-2_-3_-2_2_-1,1_-3_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1,2,0002111110210000_001_010000
13,16,-2_-3_-2_2_-1,1_-3_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1,-1,0002111110210000_001_010000
13,17,-2_-3_-2_2_-1,1_-3_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1,-2,0002111110210000_001_010000
13,18,-2_-3_-2_2_-1,1_-3_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1,2,0002111110210000_001_010000
13,19,-2_-3_-2_2_-1,1_-3_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1_-2_2_-1,-1,0002111110210000_001_010000
14,0,-2_-3_-2_2_-1,-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2,-2,0011112200110000_001_010000
14,1,-2_-3_-2_2_-1,-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2,2,0011112200110000_001_010000
14,2,-2_-3_-2_2_-1,-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2,-1,0011112200110000_001_010000
14,3,-2_-3_-2_2_-1,-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2,-2,0011112200110000_001_010000
14,4,-2_-3_-2_2_-1,-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2,-2,0011112200110000_001_010000
14,5,-2_-3_-2_2_-1,-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2,2,0011112200110000_001_010000
14,6,-2_-3_-2_2_-1,-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2,-1,0011112200110000_001_010000
14,7,-2_-3_-2_2_-1,-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2,-2,0011112200110000_001_010000
14,8,-2_-3_-2_2_-1,-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2,-2,0011112200110000_001_010000
14,9,-2_-3_-2_2_-1,-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2,2,0011112200110000_001_010000
14,10,-2_-3_-2_2_-1,-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2,-1,0011112200110000_001_010000
14,11,-2_-3_-2_2_-1,-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2,-2,0011112200110000_001_010000
14,12,-2_-3_-2_2_-1,-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2,-2,0011112200110000_001_010000
14,13,-2_-3_-2_2_-1,-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2,2,0011112200110000_001_010000
14,14,-2_-3_-2_2_-1,-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2,-1,0011112200110000_001_010000
14,15,-2_-3_-2_2_-1,-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2,-2,0011112200110000_001_010000
14,16,-2_-3_-2_2_-1,-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2,-2,0011112200110000_001_010000
14,17,-2_-3_-2_2_-1,-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2,2,0011112200110000_001_010000
14,18,-2_-3_-2_2_-1,-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2,-1,0011112200110000_001_010000
14,19,-2_-3_-2_2_-1,-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2_-2_2_-1_-2,-2,0011112200110000_001_010000
15,0,-2_-3_-2_2_-1,-2_-4_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,-2,1001112010020010_001_010000
15,1,-2_-3_-2_2_-1,-2_-4_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,-4,1001112010020010_001_010000
15,2,-2_-3_-2_2_-1,-2_-4_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,-2,1001112010020010_001_010000
15,3,-2_-3_-2_2_-1,-2_-4_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,2,1001112010020010_001_010000
15,4,-2_-3_-2_2_-1,-2_-4_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,-1,1001112010020010_001_010000
15,5,-2_-3_-2_2_-1,-2_-4_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,3,1001112010020010_001_010000
15,6,-2_-3_-2_2_-1,-2_-4_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,-1,1001112010020010_001_010000
15,7,-2_-3_-2_2_-1,-2_-4_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,3,1001112010020010_001_010000
15,8,-2_-3_-2_2_-1,-2_-4_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,-1,1001112010020010_001_010000
15,9,-2_-3_-2_2_-1,-2_-4_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,3,1001112010020010_001_010000
15,10,-2_-3_-2_2_-1,-2_-4_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,-1,1001112010020010_001_010000
15,11,-2_-3_-2_2_-1,-2_-4_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,3,1001112010020010_001_010000
15,12,-2_-3_-2_2_-1,-2_-4_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,-1,1001112010020010_001_010000
15,13,-2_-3_-2_2_-1,-2_-4_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,3,1001112010020010_001_010000
15,14,-2_-3_-2_2_-1,-2_-4_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,-1,1001112010020010_001_010000
15,15,-2_-3_-2_2_-1,-2_-4_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,3,1001112010020010_001_010000
15,16,-2_-3_-2_2_-1,-2_-4_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,-1,1001112010020010_001_010000
15,17,-2_-3_-2_2_-1,-2_-4_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,3,1001112010020010_001_010000
15,18,-2_-3_-2_2_-1,-2_-4_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,-1,1001112010020010_001_010000
15,19,-2_-3_-2_2_-1,-2_-4_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,3,1001112010020010_001_010000
16,0,-2_-3_-2_2_-1,-2_-2_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,-2,0001111010120000_001_010000
16,1,-2_-3_-2_2_-1,-2_-2_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,-2,0001111010120000_001_010000
16,2,-2_-3_-2_2_-1,-2_-2_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,-2,0001111010120000_001_010000
16,3,-2_-3_-2_2_-1,-2_-2_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,2,0001111010120000_001_010000
16,4,-2_-3_-2_2_-1,-2_-2_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,-1,0001111010120000_001_010000
16,5,-2_-3_-2_2_-1,-2_-2_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,3,0001111010120000_001_010000
16,6,-2_-3_-2_2_-1,-2_-2_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,-1,0001111010120000_001_010000
16,7,-2_-3_-2_2_-1,-2_-2_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,3,0001111010120000_001_010000
16,8,-2_-3_-2_2_-1,-2_-2_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,-1,0001111010120000_001_010000
16,9,-2_-3_-2_2_-1,-2_-2_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,3,0001111010120000_001_010000
16,10,-2_-3_-2_2_-1,-2_-2_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,-1,0001111010120000_001_010000
16,11,-2_-3_-2_2_-1,-2_-2_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,3,0001111010120000_001_010000
16,12,-2_-3_-2_2_-1,-2_-2_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,-1,0001111010120000_001_010000
16,13,-2_-3_-2_2_-1,-2_-2_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,3,0001111010120000_001_010000
16,14,-2_-3_-2_2_-1,-2_-2_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,-1,0001111010120000_001_010000
16,15,-2_-3_-2_2_-1,-2_-2_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,3,0001111010120000_001_010000
16,16,-2_-3_-2_2_-1,-2_-2_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,-1,0001111010120000_001_010000
16,17,-2_-3_-2_2_-1,-2_-2_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,3,0001111010120000_001_010000
16,18,-2_-3_-2_2_-1,-2_-2_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,-1,0001111010120000_001_010000
16,19,-2_-3_-2_2_-1,-2_-2_-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,3,0001111010120000_001_010000
17,0,-2_-3_-2_2_-1,-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,-2,0002111120110000_001_010000
17,1,-2_-3_-2_2_-1,-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,2,0002111120110000_001_010000
17,2,-2_-3_-2_2_-1,-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,-1,0002111120110000_001_010000
17,3,-2_-3_-2_2_-1,-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,3,0002111120110000_001_010000
17,4,-2_-3_-2_2_-1,-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,-1,0002111120110000_001_010000
17,5,-2_-3_-2_2_-1,-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,3,0002111120110000_001_010000
17,6,-2_-3_-2_2_-1,-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,-1,0002111120110000_001_010000
17,7,-2_-3_-2_2_-1,-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,3,0002111120110000_001_010000
17,8,-2_-3_-2_2_-1,-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,-1,0002111120110000_001_010000
17,9,-2_-3_-2_2_-1,-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,3,0002111120110000_001_010000
17,10,-2_-3_-2_2_-1,-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,-1,0002111120110000_001_010000
17,11,-2_-3_-2_2_-1,-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,3,0002111120110000_001_010000
17,12,-2_-3_-2_2_-1,-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,-1,0002111120110000_001_010000
17,13,-2_-3_-2_2_-1,-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,3,0002111120110000_001_010000
17,14,-2_-3_-2_2_-1,-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,-1,0002111120110000_001_010000
17,15,-2_-3_-2_2_-1,-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,3,0002111120110000_001_010000
17,16,-2_-3_-2_2_-1,-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,-1,0002111120110000_001_010000
17,17,-2_-3_-2_2_-1,-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,3,0002111120110000_001_010000
17,18,-2_-3_-2_2_-1,-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,-1,0002111120110000_001_010000
17,19,-2_-3_-2_2_-1,-2_2_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3_-1_3,3,0002111120110000_001_010000
